name,dateofbirth,timeofbirth,placeofbirth,longitude,latitude,timezone,informationsource,astrosagerating,cloudbtn,name,place,sex,sec,min,hrs,day,month,year,latdeg,longdeg,latmin,longmin,longew,latns,dst,languagecode,ayanamsa,kphn,charting
Joe Root,"Sunday, December 30, 1990",00:00:00,south yorks,1 W 53,53 N 32,0.0,Web,Reference,See kundli in AstroSage Cloud,Joe Root,south yorks,Male,0,0,0,30,12,1990,53,1,32,53,W,N,0,0,0,0,0
Jos Buttler,"Saturday, September 08, 1990",00:00:00,"Taunton, England",3 W 10,51 N 1,0.0,Web,Reference,See kundli in AstroSage Cloud,Jos Buttler,"Taunton, England",Male,0,0,0,8,9,1990,51,3,1,10,W,N,0,0,0,0,0
Jake Ball,"Thursday, March 14, 1991",00:00:00,"Mansfield, Nottinghamshire",1 W 19,53 N 14,0.0,Web,Reference,See kundli in AstroSage Cloud,Jake Ball,"Mansfield, Nottinghamshire",Male,0,0,0,14,3,1991,53,1,14,19,W,N,0,0,0,0,0
Josh Hazlewood,"Tuesday, January 08, 1991",00:00:00,Tamworth,150 E 58,31 S 7,7.0,Web,Reference,See kundli in AstroSage Cloud,Josh Hazlewood,Tamworth,Male,0,0,0,8,1,1991,31,150,7,58,E,S,0,0,0,0,0
Junaid Khan,"Sunday, December 24, 1989",00:00:00,"Swabi, Pakistan",72 E 46,34 N 11,5.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Junaid Khan,"Swabi, Pakistan",Male,0,0,0,24,12,1989,34,72,11,46,E,N,0,0,0,0,0
Jane Fonda,"Tuesday, December 21, 1937",09:14:00,New york,74 W 0,40 N 42,-5.0,Kundli Sangraha (Tendulkar),Accurate,See kundli in AstroSage Cloud,Jane Fonda,New york,Male,0,14,9,21,12,1937,40,74,42,0,W,N,0,0,0,0,0
Jennifer Ehle,"Monday, December 29, 1969",12:00:00,Winston,90 W 45,33 N 54,-5.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jennifer Ehle,Winston,Female,0,0,12,29,12,1969,33,90,54,45,W,N,0,0,0,0,0
Jyoti Basu,"Wednesday, July 08, 1914",11:00:00,Calcutta,88 E 20,22 N 30,5.5,The Times Select Horoscopes,Accurate,See kundli in AstroSage Cloud,Jyoti Basu,Calcutta,Male,0,0,11,8,7,1914,22,88,30,20,E,N,0,0,0,0,0
Joan Crawford,"Thursday, March 23, 1905",22:00:00,San Antonio,98 W 30,29 N 28,-6.0,Kundli Sangraha (Tendulkar),Accurate,See kundli in AstroSage Cloud,Joan Crawford,San Antonio,Female,0,0,22,23,3,1905,29,98,28,30,W,N,0,0,0,0,0
J. Paul Getty,"Thursday, December 15, 1892",08:43:00,Minneapolis MN,93 W 15,44 N 58,-5.0,Web,Reference,See kundli in AstroSage Cloud,J. Paul Getty,Minneapolis MN,Male,0,43,8,15,12,1892,44,93,58,15,W,N,0,0,0,0,0
Juhi Parmar,"Sunday, December 14, 1980",12:00:00,Rajsthan,75 E 52,26 N 55,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Juhi Parmar,Rajsthan,Female,0,0,12,14,12,1980,26,75,55,52,E,N,0,0,0,0,0
Jayalalithaa Jayaram,"Tuesday, February 24, 1948",14:40:00,Mysore,76 E 37,12 N 18,5.5,Lagna Phal (Garg),Reference,See kundli in AstroSage Cloud,Jayalalithaa Jayaram,Mysore,Male,0,40,14,24,2,1948,12,76,18,37,E,N,0,0,0,0,0
Justin Bieber,"Tuesday, March 01, 1994",12:56:00,London,81 W 15,42 N 58,-5.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Justin Bieber,London,Female,0,56,12,1,3,1994,42,81,58,15,W,N,0,0,0,0,0
Jim Jackson,"Wednesday, October 14, 1970",10:25:59,"83 W 32, 41 N 39",83 W 32,41 N 39,-5.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jim Jackson,"83 W 32, 41 N 39",Male,59,25,10,14,10,1970,41,83,39,32,W,N,0,0,0,0,0
John Dean,"Friday, October 14, 1938",14:55:00,"81 W 31, 41 N 4",81 W 31,41 N 4,-5.0,Internet,Reference,See kundli in AstroSage Cloud,John Dean,"81 W 31, 41 N 4",Male,0,55,14,14,10,1938,41,81,4,31,W,N,0,0,0,0,0
Jerry Jones,"Tuesday, October 13, 1942",04:58:59,"118 W 14, 34 N 3",118 W 14,34 N 3,-8.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jerry Jones,"118 W 14, 34 N 3",Male,59,58,4,13,10,1942,34,118,3,14,W,N,0,0,0,0,0
Julie Andrews,"Tuesday, October 01, 1935",06:00:00,"0 E 25, 51 N 24",0 E 25,51 N 24,0.0,Internet,Reference,See kundli in AstroSage Cloud,Julie Andrews,"0 E 25, 51 N 24",Male,0,0,6,1,10,1935,51,0,24,25,E,N,0,0,0,0,0
Jerry Lee Lewis,"Sunday, September 29, 1935",15:00:00,"91 W 32, 31 N 37",91 W 32,31 N 37,-6.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jerry Lee Lewis,"91 W 32, 31 N 37",Male,0,0,15,29,9,1935,31,91,37,32,W,N,0,0,0,0,0
Julie London,"Sunday, September 26, 1926",18:00:00,"122 W 43, 38 N 25",122 W 43,38 N 25,-8.0,Internet,Reference,See kundli in AstroSage Cloud,Julie London,"122 W 43, 38 N 25",Male,0,0,18,26,9,1926,38,122,25,43,W,N,0,0,0,0,0
Jessica Gomes,"Wednesday, September 25, 1985",12:00:00,Perth,115 E 50,31 S 56,8.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jessica Gomes,Perth,Female,0,0,12,25,9,1985,31,115,56,50,E,S,0,0,0,0,0
Jason Alexander,"Wednesday, September 23, 1959",18:03:59,"74 W 9, 40 N 43",74 W 9,40 N 43,-5.0,Internet,Reference,See kundli in AstroSage Cloud,Jason Alexander,"74 W 9, 40 N 43",Male,59,3,18,23,9,1959,40,74,43,9,W,N,0,0,0,0,0
J. Giovanni,"Friday, September 22, 1944",23:55:00,"71 W 1, 42 N 25",71 W 1,42 N 25,-5.0,Internet,Reference,See kundli in AstroSage Cloud,J. Giovanni,"71 W 1, 42 N 25",Male,0,55,23,22,9,1944,42,71,25,1,W,N,0,0,0,0,0
Joyce Mason,"Monday, September 22, 1947",19:31:00,Chicago IL,87 W 39,41 N 51,-6.0,Web,Reference,See kundli in AstroSage Cloud,Joyce Mason,Chicago IL,Male,0,31,19,22,9,1947,41,87,51,39,W,N,0,0,0,0,0
Jeremy Irons,"Sunday, September 19, 1948",02:00:00,"1 W 12, 50 N 35",1 W 12,50 N 35,0.0,Internet,Reference,See kundli in AstroSage Cloud,Jeremy Irons,"1 W 12, 50 N 35",Male,0,0,2,19,9,1948,50,1,35,12,W,N,0,0,0,0,0
John Michael Jack,"Tuesday, September 17, 1946",18:19:59,"1 E 11, 51 N 4", 1 E 11,51 N 4,0.0,Internet,Reference,See kundli in AstroSage Cloud,John Michael Jack,"1 E 11, 51 N 4",Male,59,19,18,17,9,1946,51,1,4,11,E,N,0,0,0,0,0
Jane Graham,"Saturday, September 14, 1940",17:35:00,"74 W 0, 40 N 42",74 W 0,40 N 42,-5.0,Internet,Reference,See kundli in AstroSage Cloud,Jane Graham,"74 W 0, 40 N 42",Male,0,35,17,14,9,1940,40,74,42,0,W,N,0,0,0,0,0
John Smith,"Tuesday, September 13, 1938",13:25:00,"4 W 58, 56 N 25",4 W 58,56 N 25,0.0,Internet,Reference,See kundli in AstroSage Cloud,John Smith,"4 W 58, 56 N 25",Male,0,25,13,13,9,1938,56,4,25,58,W,N,0,0,0,0,0
Jaya Bhattacharya,"Tuesday, July 01, 1986",12:00:00,Hyderabad,78 E 26,17 N 22,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jaya Bhattacharya,Hyderabad,Female,0,0,12,1,7,1986,17,78,22,26,E,N,0,0,0,0,0
Jeremy Steele,"Wednesday, September 11, 1968",15:00:59,"73 W 28, 40 N 46",73 W 28,40 N 46,-5.0,Internet,Reference,See kundli in AstroSage Cloud,Jeremy Steele,"73 W 28, 40 N 46",Male,59,0,15,11,9,1968,40,73,46,28,W,N,0,0,0,0,0
Joe Perry,"Sunday, September 10, 1950",23:19:59,"71 W 9, 42 N 42",71 W 9,42 N 42,-5.0,Internet,Reference,See kundli in AstroSage Cloud,Joe Perry,"71 W 9, 42 N 42",Male,59,19,23,10,9,1950,42,71,42,9,W,N,0,0,0,0,0
Jeetendra,"Tuesday, April 07, 1942",12:00:00,Amritsar,74 E 56,31 N 35,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jeetendra,Amritsar,Male,0,0,12,7,4,1942,31,74,35,56,E,N,0,0,0,0,0
James Blades,"Monday, September 09, 1901",02:00:00,"0 E 15, 52 N 35",0 E 15,52 N 35,0.0,Internet,Reference,See kundli in AstroSage Cloud,James Blades,"0 E 15, 52 N 35",Male,0,0,2,9,9,1901,52,0,35,15,E,N,0,0,0,0,0
James Hilton,"Sunday, September 09, 1900",02:10:00,"2 W 33, 53 N 29",2 W 33,53 N 29,0.0,Internet,Reference,See kundli in AstroSage Cloud,James Hilton,"2 W 33, 53 N 29",Male,0,10,2,9,9,1900,53,2,29,33,W,N,0,0,0,0,0
Jean-Louis Barrault,"Thursday, September 08, 1910",05:51:00,Le Vesinet,2 E 8,48 N 54,2.0,Web,Reference,See kundli in AstroSage Cloud,Jean-Louis Barrault,Le Vesinet,Female,0,51,5,8,9,1910,48,2,54,8,E,N,0,0,0,0,0
Jayne Mansfield,"Wednesday, April 19, 1933",12:00:00,"Mawr, Pennsylvania, United States",75 W 18,40 N 1,-4.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jayne Mansfield,"Mawr, Pennsylvania, United States",Female,0,0,12,19,4,1933,40,75,1,18,W,N,0,0,0,0,0
John N. Mitchell,"Friday, September 05, 1913",03:29:59,"83 W 3, 42 N 20",83 W 3,42 N 20,-6.0,Internet,Reference,See kundli in AstroSage Cloud,John N. Mitchell,"83 W 3, 42 N 20",Male,59,29,3,5,9,1913,42,83,20,3,W,N,0,0,0,0,0
John Cage,"Thursday, September 05, 1912",05:00:00,"118 W 15, 34 N 3",118 W 15,34 N 3,-8.0,Internet,Reference,See kundli in AstroSage Cloud,John Cage,"118 W 15, 34 N 3",Male,0,0,5,5,9,1912,34,118,3,15,W,N,0,0,0,0,0
Jesse James,"Sunday, September 05, 1847",00:00:00,"77 W 15, 39 N 31",77 W 15,39 N 31,-5.0,Internet,Reference,See kundli in AstroSage Cloud,Jesse James,"77 W 15, 39 N 31",Male,0,0,0,5,9,1847,39,77,31,15,W,N,0,0,0,0,0
John Stewart,"Tuesday, September 05, 1939",00:32:00,"117 W 9, 32 N 42",117 W 9,32 N 42,-8.0,Internet,Reference,See kundli in AstroSage Cloud,John Stewart,"117 W 9, 32 N 42",Male,0,32,0,5,9,1939,32,117,42,9,W,N,0,0,0,0,0
Jan Moore,"Wednesday, September 03, 1919",22:57:00,"86 W 9, 39 N 46",86 W 9,39 N 46,-6.0,Internet,Reference,See kundli in AstroSage Cloud,Jan Moore,"86 W 9, 39 N 46",Male,0,57,22,3,9,1919,39,86,46,9,W,N,0,0,0,0,0
John J. Anthony,"Monday, September 01, 1902",14:00:00,"74 W 0, 40 N 42",74 W 0,40 N 42,-5.0,Internet,Reference,See kundli in AstroSage Cloud,John J. Anthony,"74 W 0, 40 N 42",Male,0,0,14,1,9,1902,40,74,42,0,W,N,0,0,0,0,0
Johnson President,"Thursday, August 27, 1908",07:00:00,Stonewall,98 W 39,30 N 14,-5.0,Lagna Phal (Garg),Reference,See kundli in AstroSage Cloud,Johnson President,Stonewall,Male,0,0,7,27,8,1908,30,98,14,39,W,N,0,0,0,0,0
John Scott Fisher,"Sunday, August 22, 1943",13:08:00,"122 W 26, 47 N 14",122 W 26,47 N 14,-8.0,Internet,Reference,See kundli in AstroSage Cloud,John Scott Fisher,"122 W 26, 47 N 14",Male,0,8,13,22,8,1943,47,122,14,26,W,N,0,0,0,0,0
Jeff Davis,"Wednesday, August 22, 1883",22:23:59,"84 W 26, 39 N 9",84 W 26,39 N 9,-5.75,Internet,Reference,See kundli in AstroSage Cloud,Jeff Davis,"84 W 26, 39 N 9",Male,59,23,22,22,8,1883,39,84,9,26,W,N,0,0,0,0,0
Javed Bashir,"Wednesday, August 08, 1973",12:00:00,Lahore,74 E 22,31 N 32,5.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Javed Bashir,Lahore,Male,0,0,12,8,8,1973,31,74,32,22,E,N,0,0,0,0,0
Joan Allen,"Monday, August 20, 1956",00:45:00,"89 W 4, 41 N 54",89 W 4,41 N 54,-6.0,Internet,Reference,See kundli in AstroSage Cloud,Joan Allen,"89 W 4, 41 N 54",Male,0,45,0,20,8,1956,41,89,54,4,W,N,0,0,0,0,0
John Derek,"Thursday, August 12, 1926",13:19:59,"118 W 18, 34 N 6",118 W 18,34 N 6,-8.0,Internet,Reference,See kundli in AstroSage Cloud,John Derek,"118 W 18, 34 N 6",Male,59,19,13,12,8,1926,34,118,6,18,W,N,0,0,0,0,0
Jagannath Bhasin,"Saturday, August 08, 1908",06:32:00,Rawalpindi,73 E 8,33 N 38,5.5,Kundli Sangraha (Tendulkar),Accurate,See kundli in AstroSage Cloud,Jagannath Bhasin,Rawalpindi,Male,0,32,6,8,8,1908,33,73,38,8,E,N,0,0,0,0,0
Jerry Tarkanian,"Friday, August 08, 1930",00:45:00,Euclid OH,81 W 31,41 N 35,-5.0,Web,Reference,See kundli in AstroSage Cloud,Jerry Tarkanian,Euclid OH,Male,0,45,0,8,8,1930,41,81,35,31,W,N,0,0,0,0,0
John Holmes,"Tuesday, August 08, 1944",22:00:00,"83 W 0, 39 N 57",83 W 0,39 N 57,-5.0,Internet,Reference,See kundli in AstroSage Cloud,John Holmes,"83 W 0, 39 N 57",Male,0,0,22,8,8,1944,39,83,57,0,W,N,0,0,0,0,0
Jessica MacDonald,"Friday, July 12, 1985",12:00:00,Windsor,83 W 1,42 N 18,-5.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jessica MacDonald,Windsor,Female,0,0,12,12,7,1985,42,83,18,1,W,N,0,0,0,0,0
Jitan Ram Manjhi,"Friday, October 06, 1944",12:00:00,Gaya,85 E 0,24 N 48,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jitan Ram Manjhi,Gaya,Female,0,0,12,6,10,1944,24,85,48,0,E,N,0,0,0,0,0
Justin Ryan Simpson,"Saturday, August 06, 1988",23:46:00,"118 W 29, 34 N 0",118 W 29,34 N 0,-8.0,Internet,Reference,See kundli in AstroSage Cloud,Justin Ryan Simpson,"118 W 29, 34 N 0",Male,0,46,23,6,8,1988,34,118,0,29,W,N,0,0,0,0,0
Janeshwar Mishra,"Saturday, August 05, 1933",12:00:00,Ballia,86 E 19,25 N 26,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Janeshwar Mishra,Ballia,Male,0,0,12,5,8,1933,25,86,26,19,E,N,0,0,0,0,0
Joshna Chinappa,"Monday, September 15, 1986",12:00:00,Chennai,80 E 18,13 N 5,5.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Joshna Chinappa,Chennai,Female,0,0,12,15,9,1986,13,80,5,18,E,N,0,0,0,0,0
Jackie Chan,"Wednesday, April 07, 1954",12:00:00,"Victoria Peak, British Hong Kong",114 E 9,22 N 21,8.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jackie Chan,"Victoria Peak, British Hong Kong",Male,0,0,12,7,4,1954,22,114,21,9,E,N,0,0,0,0,0
Jean Knight,"Monday, August 04, 1941",23:55:59,"0 E 10, 51 N 25",0 E 10,51 N 25,0.0,Internet,Reference,See kundli in AstroSage Cloud,Jean Knight,"0 E 10, 51 N 25",Male,59,55,23,4,8,1941,51,0,25,10,E,N,0,0,0,0,0
Jerry Garcia,"Saturday, August 01, 1942",12:05:00,"122 W 25, 37 N 46",122 W 25,37 N 46,-8.0,Internet,Reference,See kundli in AstroSage Cloud,Jerry Garcia,"122 W 25, 37 N 46",Male,0,5,12,1,8,1942,37,122,46,25,W,N,0,0,0,0,0
James Milner,"Saturday, January 04, 1986",12:00:00,"Wortley, United Kingdom",1 W 31,53 N 29,1.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,James Milner,"Wortley, United Kingdom",Male,0,0,12,4,1,1986,53,1,29,31,W,N,0,0,0,0,0
Jordan Henderson,"Sunday, June 17, 1990",12:00:00,"Sunderland, United Kingdom",1 W 24,54 N 53,1.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jordan Henderson,"Sunderland, United Kingdom",Male,0,0,12,17,6,1990,54,1,53,24,W,N,0,0,0,0,0
Jack Wilshere,"Wednesday, January 01, 1992",12:00:00,"Stevenage, United Kingdom",0 W 11,51 N 54,1.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jack Wilshere,"Stevenage, United Kingdom",Male,0,0,12,1,1,1992,51,0,54,11,W,N,0,0,0,0,0
Jose Miguel Cubero,"Saturday, February 14, 1987",12:00:00,"Sarchi, Costa Rica",84 W 20,10 N 15,-6.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jose Miguel Cubero,"Sarchi, Costa Rica",Male,0,0,12,14,2,1987,10,84,15,20,W,N,0,0,0,0,0
Junior Diaz,"Monday, September 12, 1983",12:00:00,"Heredia, Costa Rica",83 W 57,10 N 22,-6.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Junior Diaz,"Heredia, Costa Rica",Male,0,0,12,12,9,1983,10,83,22,57,W,N,0,0,0,0,0
Joel Campbell,"Friday, June 26, 1992",12:00:00,San Jose,84 W 2,10 N 0,-6.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Joel Campbell,San Jose,Male,0,0,12,26,6,1992,10,84,0,2,W,N,0,0,0,0,0
Johnny Acosta,"Thursday, July 21, 1983",12:00:00,"Alajuela, Costa Rica",84 W 47,10 N 27,-6.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Johnny Acosta,"Alajuela, Costa Rica",Male,0,0,12,21,7,1983,10,84,27,47,W,N,0,0,0,0,0
Juan Fernando Quintero,"Monday, January 18, 1993",12:00:00,Medellin,75 W 35,6 N 15,-5.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Juan Fernando Quintero,Medellin,Male,0,0,12,18,1,1993,6,75,15,35,W,N,0,0,0,0,0
Juan Camilo Zuniga,"Saturday, December 14, 1985",12:00:00,"Chigorodo, Colombia",76 W 39,7 N 36,-5.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Juan Camilo Zuniga,"Chigorodo, Colombia",Male,0,0,12,14,12,1985,7,76,36,39,W,N,0,0,0,0,0
Juan Guillermo Cuadrado,"Thursday, May 26, 1988",12:00:00,"Necocli, Colombia",76 W 40,8 N 29,-5.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Juan Guillermo Cuadrado,"Necocli, Colombia",Male,0,0,12,26,5,1988,8,76,29,40,W,N,0,0,0,0,0
James Rodriguez,"Friday, July 12, 1991",12:00:00,"Cucuta, Colombia",72 W 28,8 N 4,-5.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,James Rodriguez,"Cucuta, Colombia",Male,0,0,12,12,7,1991,8,72,4,28,W,N,0,0,0,0,0
Jay Matthews,"Wednesday, July 28, 1948",02:10:00,"123 W 6, 49 N 15",123 W 6,49 N 15,-8.0,Internet,Reference,See kundli in AstroSage Cloud,Jay Matthews,"123 W 6, 49 N 15",Male,0,10,2,28,7,1948,49,123,15,6,W,N,0,0,0,0,0
Jan Vertonghen,"Friday, April 24, 1987",12:00:00,"Sint-Niklaas, Belgium",4 E 6,51 N 9,2.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jan Vertonghen,"Sint-Niklaas, Belgium",Male,0,0,12,24,4,1987,51,4,9,6,E,N,0,0,0,0,0
Jerome Boateng,"Saturday, September 03, 1988",12:00:00,West Berlin,74 W 56,39 N 48,-4.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jerome Boateng,West Berlin,Male,0,0,12,3,9,1988,39,74,48,56,W,N,0,0,0,0,0
Julian Draxler,"Monday, September 20, 1993",12:00:00,Gladbach,6 E 59,51 N 34,1.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Julian Draxler,Gladbach,Male,0,0,12,20,9,1993,51,6,34,59,E,N,0,0,0,0,0
Jose Maria Basanta,"Tuesday, April 03, 1984",12:00:00,"Tres Sargentos, Argentina",59 W 59,34 S 27,-3.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jose Maria Basanta,"Tres Sargentos, Argentina",Male,0,0,12,3,4,1984,34,59,27,59,W,S,0,0,0,0,0
Javier Mascherano,"Friday, June 08, 1984",12:00:00,San lorenzo,65 W 57,18 N 11,-5.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Javier Mascherano,San lorenzo,Male,0,0,12,8,6,1984,18,65,11,57,W,N,0,0,0,0,0
Jose Maria Gimenez,"Friday, January 20, 1995",12:00:00,"Canelones, Uruguay",56 W 16,34 S 31,-3.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jose Maria Gimenez,"Canelones, Uruguay",Male,0,0,12,20,1,1995,34,56,31,16,W,S,0,0,0,0,0
Jorge Fucile,"Monday, November 19, 1984",12:00:00,Montevideo,56 W 11,34 S 50,-3.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jorge Fucile,Montevideo,Male,0,0,12,19,11,1984,34,56,50,11,W,S,0,0,0,0,0
John E. Daniel,"Sunday, July 25, 1920",11:50:00,"75 W 18, 39 N 57",75 W 18,39 N 57,-5.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,John E. Daniel,"75 W 18, 39 N 57",Male,0,50,11,25,7,1920,39,75,57,18,W,N,0,0,0,0,0
Jose Juan Vazquez,"Monday, March 14, 1988",12:00:00,"Celaya, Mexico",100 W 48,20 N 31,-5.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jose Juan Vazquez,"Celaya, Mexico",Male,0,0,12,14,3,1988,20,100,31,48,W,N,0,0,0,0,0
Javier Aquino,"Sunday, February 11, 1990",12:00:00,Oaxaca,96 W 41,17 N 5,-6.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Javier Aquino,Oaxaca,Male,0,0,12,11,2,1990,17,96,5,41,W,N,0,0,0,0,0
Javier Hernandez Balcazar,"Wednesday, June 01, 1988",12:00:00,Guadalajara,103 W 20,20 N 40,-6.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Javier Hernandez Balcazar,Guadalajara,Male,0,0,12,1,6,1988,20,103,40,20,W,N,0,0,0,0,0
Jose De Jesus Corona,"Monday, January 26, 1981",12:00:00,Guadalajara,103 W 20,20 N 40,-6.0,Unknown, Dirty Data,See kundli in AstroSage Cloud,Jose De Jesus Corona,Guadalajara,Male,0,0,12,26,1,1981,20,103,40,20,W,N,0,0,0,0,0
John McDonald,"Monday, July 24, 1916",20:05:00,"80 W 29, 41 N 13",80 W 29,41 N 13,-5.0,Internet,Reference,See kundli in AstroSage Cloud,John McDonald,"80 W 29, 41 N 13",Male,0,5,20,24,7,1916,41,80,13,29,W,N,0,0,0,0,0
Shyama,"Wednesday, June 12, 1935",13:00:00,Lahore,74 E 22,31 N 32,5.5,Kundli Sangraha (Tendulkar),Accurate,See kundli in AstroSage Cloud,Shyama,Lahore,Female,0,0,13,12,6,1935,31,74,32,22,E,N,0,0,0,0,0
Jordy Clasie,"Thursday, June 27, 1991",12:00:00,Haarlem,4 E 39,52 N 23,1.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jordy Clasie,Haarlem,Male,0,0,12,27,6,1991,52,4,23,39,E,N,0,0,0,0,0
Joel Veltman,"Wednesday, January 15, 1992",12:00:00,"Velsen, Netherlands",4 E 37,52 N 27,2.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Joel Veltman,"Velsen, Netherlands",Male,0,0,12,15,1,1992,52,4,27,37,E,N,0,0,0,0,0
Jonathan De Guzman,"Sunday, September 13, 1987",12:00:00,Toronto,79 W 20,43 N 39,-5.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jonathan De Guzman,Toronto,Male,0,0,12,13,9,1987,43,79,39,20,W,N,0,0,0,0,0
Jasper Cillessen,"Saturday, April 22, 1989",12:00:00,"Groesbeek, Netherlands",5 E 55,51 N 46,2.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jasper Cillessen,"Groesbeek, Netherlands",Male,0,0,12,22,4,1989,51,5,46,55,E,N,0,0,0,0,0
Johnny Herrera,"Saturday, May 09, 1981",12:00:00,"Angol, Chile",72 W 48,37 S 48,-4.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Johnny Herrera,"Angol, Chile",Male,0,0,12,9,5,1981,37,72,48,48,W,S,0,0,0,0,0
Jose Pedro Fuenzalida,"Friday, February 22, 1985",12:00:00,Santiago,70 W 40,33 S 24,-4.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jose Pedro Fuenzalida,Santiago,Male,0,0,12,22,2,1985,33,70,24,40,W,S,0,0,0,0,0
Jean Beausejour,"Friday, June 01, 1984",12:00:00,Santiago,70 W 40,33 S 24,-4.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jean Beausejour,Santiago,Male,0,0,12,1,6,1984,33,70,24,40,W,S,0,0,0,0,0
Jose Manuel Rojas,"Thursday, June 23, 1983",12:00:00,"Talagante Province, Chile",70 W 54,33 S 40,-4.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jose Manuel Rojas,"Talagante Province, Chile",Male,0,0,12,23,6,1983,33,70,40,54,W,S,0,0,0,0,0
Jorge Valdivia,"Wednesday, October 19, 1983",12:00:00,"Maracay, Venezuela",67 W 36,10 N 15,-4.5,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jorge Valdivia,"Maracay, Venezuela",Male,0,0,12,19,10,1983,10,67,15,36,W,N,0,0,0,0,0
Joel Matip,"Thursday, August 08, 1991",12:00:00,Bochum,7 E 12,51 N 28,1.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Joel Matip,Bochum,Male,0,0,12,8,8,1991,51,7,28,12,E,N,0,0,0,0,0
Jean Makoun,"Sunday, May 29, 1983",12:00:00,Yaounde,11 E 35,3 N 50,1.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jean Makoun,Yaounde,Male,0,0,12,29,5,1983,3,11,50,35,E,N,0,0,0,0,0
Jo,"Friday, March 20, 1987",12:00:00,Sao Paulo,46 W 37,23 S 32,-3.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jo,Sao Paulo,Male,0,0,12,20,3,1987,23,46,32,37,W,S,0,0,0,0,0
Julio Cesar,"Monday, September 03, 1979",12:00:00,"Duque de Caxias, Rio de Janeiro, Brazil",43 W 18,22 S 38,-3.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Julio Cesar,"Duque de Caxias, Rio de Janeiro, Brazil",Male,0,0,12,3,9,1979,22,43,38,18,W,S,0,0,0,0,0
Jefferson De Oliveira Galvao,"Sunday, January 02, 1983",12:00:00,Sao Paulo,46 W 37,23 S 32,-3.0,Unknown,Dirty Data,See kundli in AstroSage Cloud,Jefferson De Oliveira Galvao,Sao Paulo,Male,0,0,12,2,1,1983,23,46,32,37,W,S,0,0,0,0,0
John Glenn,"Monday, July 18, 1921",16:00:00,"81 W 34, 40 N 2",81 W 34,40 N 2,-5.0,Internet,Reference,See kundli in AstroSage Cloud,John Glenn,"81 W 34, 40 N 2",Male,0,0,16,18,7,1921,40,81,2,34,W,N,0,0,0,0,0
